article_id,event,location_prediction,date_prediction,event_type
28,"""They are well aware of the fact that until National Conference remains in New Delhi National Conference will painstakingly protect the interests of New Delhi.",['Kashmir'],1927-01-01,obliterate
28,"powers in New Delhi are frightened of National Conference,"" National Conference president Farooq Abdullah said.",['Kashmir'],1927-01-01,obliterate
28,"""Anxious and unnerved, New Delhi has employed various henchmen in New Delhi to frustrate the efforts of National Conference towards protecting the special status of New Delhi,"" National Conference president Farooq Abdullah added.",['Kashmir'],1927-01-01,obliterate
29,A civilian was critically injured after India and Pakistani troops on Saturday exchanged gunfire along the Line of Control (LoC) in Poonch district.,['Poonch'],2019-07-20,hit
29,A civilian was identified as Zaffer Ullah Khan (deputy Sarpanch of Balnoi Kashti).,['Balnoi Kashti'],2019-07-20,hit
29,"A civilian was hit by splinters of a mortar shell which exploded near A civilian's house at KG sector, officials said.",['Balnoi Kashti'],2019-07-20,hit
30,Overtourism is a grave challenge that is harming the entire tourism industry.,[''],2019-07-20,affect
30,"Overtourism has been covered in media and publications increasingly as a problem that stems from the very concept of travel, even if Overtourism encompasses just a small part of the very concept of travel.",[''],2019-07-20,affect
30,"Overtourism is not only completely unsustainable, Overtourism is a growing problem that should be taken seriously.",[''],2019-07-20,affect
30,"Policy responses to Overtourism are, in many cases, as clumsy and ill-considered as the policies which produced Overtourism in the first place.",[''],2019-07-20,affect
30,Overtourism can negatively affect travelers’ sentiment as well as the small-scale sustainable tourism industry.,[''],2019-07-20,affect
30,"Let us be clear from the outset: Overtourism does not result from ecotourism, and the principles of those who extol increasing tourism revenue to a destination at any cost are completely antithetical to those of ecotourism.",[''],2019-07-20,affect
30,Overtourism—which in Overtourism—which in its simplest form is tourism that harms communities by overuse or destruction of resources through overcrowding's simplest form is tourism that harms communities by overuse or destruction of resources through overcrowding—stems from a lack of concern about destination community health and welfare.,[''],2019-07-20,affect
30,"Again, a lack of concern about destination community health and welfare is entirely the opposite of the fundamental tenet of ecotourism.",[''],2019-07-20,affect
31,"District Development Commissioner, Rajouri Mohammad Aijaz Asad today conducted an extensive tour of Rajouri to take stock of ongoing developmental activities.","['Rajouri, Rajouri, JAMMU & KASHMIR']",2019-07-20,take
31,"District Development Commissioner, Rajouri Mohammad Aijaz Asad inspected major works including the development of park, Bus Stand, blacktopping of roads and construction of drainage system in Bella colony and adjoining areas.",['Bella'],2019-07-20,take
32,"DUBAI — Iran Friday seized a British-flagged oil tanker and briefly detained a second vessel in the Strait of Hormuz, three weeks one of Iran's vessels was captured by British navy off the coast of Gibraltar intensifying tensions in the Strait of Hormuz.The ongoing showdown has caused jitters around the globe, with each manoeuvre bringing fear that any misunderstanding or misstep by either side could lead to war.seized came on the day Gibraltar said that Gibraltar's Supreme Court had extended by 30 days the detention of a British-flagged oil tanker.Details of what took place Friday remained sketchy after Iran reported that Iran had seized a British-flagged oil tanker in the Strait of Hormuz.",['Strait of Hormuz'],2019-07-20,off
32,"Britain's Royal Marines assisted in the seizure of an Iranian oil supertanker on July 4 by Gibraltar.On Friday, Gibraltar's Supreme Court extended for 30 days the detention of an Iranian oil supertankerthe southern coast of Spain Spain , Gibraltar convened a major emergency cabinet meeting with COBRA officials present to assess Friday's developments.Foreign Secretary Jeremy Hunt has said that a second vessel was also impounded.",['Strait of Hormuz'],2019-07-20,off
32,"Foreign Secretary Jeremy Hunt described seized as ""unacceptable"".However Iranian military sources said a second vessel was allowed to continue a second vessel's pre-scheduled course after ""being briefed on the concept of innocent passage and observing environmental regulations"".Foreign Secretary Jeremy Hunt initially said both tankers were seized Friday in the Strait of Hormuz, a second vessel sailing under a Liberian flag.The owner of a second vessel later said a second vessel was briefly boarded by armed guards before being allowed to go.Friday's came two days after Washington claimed that a US warship downed an Iranian drone in the Strait of Hormuz.",['Strait of Hormuz'],2019-07-20,off
32,"Iran denied that Iran lost an aircraft in the area.Iran released footage captured by an Iran's Islamic Revolutionary Guard (IRGC) drone flying over and monitoring a US Navy vessel, belying a claim by Washington that an Iranian drone was shot down by the American forces.Strait of HormuzThe IRGC's Public Relations Department said Friday that footage captured by an IRGC drone flying over and monitoring a US Navy vessel had been released with the aim of exposing Washington's ""lies.",['Strait of Hormuz'],2019-07-20,off
32,"""On June 20, Iran shot down an American drone in the Strait of Hormuz, and Trump came close to retaliating but called off an airstrike at the last moment.Tensions in the region have been escalating since Trump withdrew the US last year from Iran's 2015 nuclear deal with world powers and imposed sweeping economic sanctions on Iran, including Iran's oil exports.",['Strait of Hormuz'],2015-01-01,off
32,"sweeping economic sanctions on Iran, including its oil exports have hit the Iranian economy hard.",['Strait of Hormuz'],2015-01-01,off
33,"Lucknow: BSP chief Mayawati Saturday alleged that the BJP government in Uttar Pradesh was using Section 144 to hide the BJP government in Uttar Pradesh's shortcomings and not allowing anyone to visit Sonbhadra, where 10 people were gunned down this week.","['Sonbhadra', 'Uttar Pradesh']",2019-07-20,down
33,Section 144 empowers an executive magistrate to prohibit an assembly of more than [&#8230;],"['Sonbhadra', 'Uttar Pradesh']",2019-07-20,down
34,"Srinagar: Journalist bodies Saturday afternoon held a strong protest at Kashmir Press Club against a report published in Times of India newspaper, targeting Kashmir media and journalists.",['Kashmir'],2019-07-20,protest
34,"Journalist bodies staged protests after a report published in Times of India newspaper, targeting Kashmir media and journalistsTimes of India newspaper Kashmir Press Club.",['Kashmir'],2019-07-20,protest
34,The [&#8230;],['Kashmir'],2019-07-20,protest
35,New Delhi: The Congress Saturday alleged that the BJP government in Uttar Pradesh wants to &#8220;deport&#8221; party general secretary Priyanka Gandhi Vadra so that party general secretary Priyanka Gandhi Vadra cannot meet the victims of the Sonbhadra clash.,['Uttar Pradesh'],2019-07-20,take
35,The Congress also alleged that &#8220;jungle raj&#8221; was prevalent in Uttar Pradesh and the BJP government in Uttar Pradesh had failed to take action against the [&#8230;],['Uttar Pradesh'],2019-07-20,take
36,"JERUSALEM — An Israeli spyware firm thought to have hacked WhatsApp in the past has told clients JERUSALEM — An Israeli spyware firm thought to have hacked WhatsApp in the past can scoop user data from the world’s top social media, the Financial Times reported on Friday.the Financial Times wrote that JERUSALEM — An Israeli spyware firm thought to have hacked WhatsApp in the past had “told buyers JERUSALEM — An Israeli spyware firm thought to have hacked WhatsApp in the past's technology can surreptitiously scrape all of an individual’s data from the servers of Apple, Google, Facebook, Amazon and Microsoft, according to people familiar with JERUSALEM — An Israeli spyware firm thought to have hacked WhatsApp in the past's sales pitch”.An JERUSALEM — An Israeli spyware firm thought to have hacked WhatsApp in the past spokesperson, responding in a written statement to request for comment, denied told.",['Amazon'],2019-07-20,attack
36,"JERUSALEM — An Israeli spyware firm thought to have hacked WhatsApp in the past is based in the Israeli seaside hi-tech hub of Herzliya, near Tel Aviv.",['Herzliya'],2019-07-20,attack
37,Priyanka Gandhi detention: Cong workers stage protest in Jaipur.,[''],2019-07-20,protest
37,Jaipur : Congress workers and leaders Saturday staged a sit-in here against the detention of Priyanka Gandhi when Priyanka Gandhi was going to meet families of the Sonbhadra clash victims.,[''],2019-07-20,protest
38,"Thane: Navi Mumbai police have arrested two persons from Satna in Madhya Pradesh, a week after three men were found brutally killed in a godown in Turbhe area, an officer said.","['Madhya Pradesh', 'Turbhe']",2019-07-20,crime
38,"According to investigators, previous enmity seems to be the trigger behind the crime in which three men [&#8230;]","['Madhya Pradesh', 'Turbhe']",2019-07-20,crime
39,SRINAGAR — Scores of Kashmiri journalists Saturday held a silent protest at the Kashmir Press Club premises against the baseless and misleading report published in Times of India (ToI) the other day.,[''],2019-07-20,protest
39,"Journalists from both national and regional media vociferously condemned the baseless and misleading report published in Times of India (ToI) the other day Times of India (ToI) in unanimous voice said that Pandith has no right to defame credible institutions like Kashmir Press Club, Kashmir Editors Guild and English daily Kashmir Reader.",['Kashmir'],2019-07-20,protest
39,"Besides this, Scores of Kashmiri journalists also deplored the act of labelling Kashmiri journalists by Pandith who is unfortunately notorious for disseminating fake news to suit Pandith's personal agenda and to avenge Pandith's group’s loss in the recently-held elections of Kashmir Press Club.",['Kashmir'],2019-07-20,protest
39,Scores of Kashmiri journalists further said that Pandith has relied on unsubstantiated claims to malign and endanger the entire journalist fraternity of Kashmir.,['Kashmir'],2019-07-20,protest
